0.037103, -0.051619, 0.050477, 0.060000, 0.000000, 0.000000, 0.060000, 0.060000, 0.000000, 0.000000, 0.000000, 0.004676
0.037334, -0.049794, 0.051015, 0.060000, 0.000000, 0.000000, 0.060000, 0.060000, 0.000000, 0.000000, 0.000000, 0.004569
0.038365, -0.046668, 0.051024, 0.060000, 0.000000, 0.000000, 0.060000, 0.060000, 0.000000, 0.000000, 0.000000, 0.004376
0.038218, -0.043433, 0.051344, 0.060000, 0.000000, 0.000000, 0.060000, 0.060000, 0.000000, 0.000000, 0.000000, 0.004138
0.037851, -0.040220, 0.051657, 0.060000, 0.000000, 0.000000, 0.060000, 0.060000, 0.000000, 0.000000, 0.000000, 0.003906
0.037557, -0.036908, 0.051820, 0.060000, 0.000000, 0.000000, 0.060000, 0.060000, 0.000000, 0.000000, 0.000000, 0.003683
0.037306, -0.033722, 0.051777, 0.060000, 0.000000, 0.000000, 0.060000, 0.060000, 0.000000, 0.000000, 0.000000, 0.003475
0.038165, -0.031115, 0.052346, 0.060000, 0.000000, 0.000000, 0.060000, 0.060000, 0.000000, 0.000000, 0.000001, 0.003441
0.039113, -0.028707, 0.052470, 0.060000, 0.000000, 0.000000, 0.060000, 0.060000, 0.000000, 0.000000, 0.000000, 0.003402
0.039992, -0.025935, 0.052675, 0.060000, 0.000000, 0.000000, 0.060000, 0.060000, 0.000000, 0.000000, 0.000000, 0.003364
0.040592, -0.023292, 0.052914, 0.060000, 0.000000, 0.000000, 0.060000, 0.060000, 0.000000, 0.000000, 0.000042, 0.003329
0.041511, -0.020746, 0.053121, 0.060000, 0.000000, 0.000000, 0.060000, 0.060000, 0.000000, 0.000000, 0.018197, 0.003330
0.041200, -0.017908, 0.053158, 0.060000, 0.000000, 0.000000, 0.060000, 0.060000, 0.000000, 0.000000, 0.046294, 0.003218
0.041124, -0.015602, 0.053094, 0.060000, 0.000000, 0.000000, 0.060000, 0.060000, 0.000000, 0.000000, 0.059986, 0.003137
0.041749, -0.014325, 0.053221, 0.060000, 0.000000, 0.000000, 0.060000, 0.060000, 0.000000, 0.000000, 0.059999, 0.003159
0.042268, -0.012919, 0.053295, 0.060000, 0.000000, 0.000000, 0.060000, 0.060000, 0.000000, 0.000000, 0.060000, 0.003170
0.042073, -0.011043, 0.053474, 0.060000, 0.000001, 0.000000, 0.060000, 0.060000, 0.000000, 0.000000, 0.060000, 0.003128
0.042513, -0.010335, 0.053888, 0.060000, 0.000007, 0.000000, 0.060000, 0.060000, 0.000000, 0.000000, 0.060000, 0.003181
0.042711, -0.009840, 0.054311, 0.060000, 0.000029, 0.000000, 0.060000, 0.060000, 0.000000, 0.000000, 0.060000, 0.003221
0.043000, -0.008289, 0.054622, 0.060000, 0.006362, 0.000000, 0.060000, 0.060000, 0.000000, 0.000000, 0.060000, 0.003243
0.043841, -0.006973, 0.054577, 0.060000, 0.021980, 0.000000, 0.060000, 0.060000, 0.000000, 0.000000, 0.059999, 0.003287
0.044091, -0.006516, 0.054556, 0.060000, 0.027208, 0.000000, 0.060000, 0.060000, 0.000000, 0.000000, 0.059999, 0.003298
0.044213, -0.006081, 0.054735, 0.060000, 0.030813, 0.000000, 0.060000, 0.060000, 0.000000, 0.000000, 0.059999, 0.003316
0.044682, -0.005527, 0.054906, 0.060000, 0.037293, 0.000000, 0.060000, 0.060000, 0.000000, 0.000000, 0.059999, 0.003359
0.044113, -0.005495, 0.055646, 0.060000, 0.031765, 0.000000, 0.060000, 0.060000, 0.000000, 0.000000, 0.059999, 0.003375
0.044161, -0.005848, 0.056428, 0.060000, 0.026160, 0.000000, 0.060000, 0.060000, 0.000000, 0.000000, 0.059999, 0.003450
0.044752, -0.006720, 0.056672, 0.060000, 0.021154, 0.000000, 0.060000, 0.060000, 0.000000, 0.000000, 0.060000, 0.003530
0.044880, -0.007779, 0.057142, 0.060000, 0.011255, 0.000000, 0.060000, 0.060000, 0.000000, 0.000000, 0.060000, 0.003597
0.045793, -0.008152, 0.057474, 0.060000, 0.011804, 0.000000, 0.060000, 0.060000, 0.000000, 0.000000, 0.060000, 0.003707
0.045329, -0.008956, 0.058123, 0.060000, 0.000542, 0.000000, 0.060000, 0.060000, 0.000000, 0.000000, 0.060000, 0.003737
0.045750, -0.009652, 0.058270, 0.060000, 0.000002, 0.000000, 0.060000, 0.060000, 0.000000, 0.000000, 0.060000, 0.003797
0.045806, -0.009766, 0.059097, 0.060000, 0.000023, 0.000000, 0.060000, 0.060000, 0.000000, 0.000000, 0.060000, 0.003876
0.045809, -0.009467, 0.059989, 0.060000, 0.000016, 0.000000, 0.060000, 0.060000, 0.000000, 0.000000, 0.060000, 0.003951
0.046559, -0.009091, 0.060108, 0.060000, 0.000035, 0.000000, 0.060000, 0.060000, 0.000000, 0.000000, 0.060000, 0.004021
0.046270, -0.009613, 0.060254, 0.060000, 0.000018, 0.000000, 0.060000, 0.060000, 0.000000, 0.000000, 0.060000, 0.004017
0.046131, -0.009714, 0.060308, 0.060000, 0.000009, 0.000000, 0.060000, 0.060000, 0.000000, 0.000000, 0.060000, 0.004012
0.046318, -0.009420, 0.060574, 0.060000, 0.000025, 0.000000, 0.060000, 0.060000, 0.000000, 0.000000, 0.060000, 0.004047
0.046834, -0.008719, 0.061110, 0.060000, 0.000135, 0.000000, 0.060000, 0.060000, 0.000000, 0.000000, 0.060000, 0.004130
0.046896, -0.007967, 0.061357, 0.060000, 0.004831, 0.000000, 0.060000, 0.060000, 0.000000, 0.000000, 0.060000, 0.004148
0.046438, -0.006435, 0.061751, 0.060000, 0.013608, 0.000000, 0.060000, 0.060000, 0.000000, 0.000000, 0.060000, 0.004124
0.046168, -0.004731, 0.061919, 0.060000, 0.025741, 0.000000, 0.060000, 0.060000, 0.000000, 0.000000, 0.060000, 0.004097
0.046049, -0.003316, 0.061980, 0.060000, 0.036651, 0.000000, 0.060000, 0.060000, 0.000000, 0.000000, 0.060000, 0.004078
0.046293, -0.002094, 0.062082, 0.060000, 0.047767, 0.000000, 0.060000, 0.060000, 0.000000, 0.000000, 0.060000, 0.004096
0.046456, -0.001357, 0.062044, 0.060000, 0.054873, 0.000000, 0.060000, 0.060000, 0.000000, 0.000000, 0.060000, 0.004099
0.045967, -0.000732, 0.061935, 0.060000, 0.057906, 0.000000, 0.060000, 0.060000, 0.000000, 0.000000, 0.060000, 0.004044
0.046279, -0.000692, 0.062417, 0.060000, 0.058097, 0.000000, 0.060000, 0.060000, 0.000000, 0.000000, 0.060000, 0.004116
0.045725, -0.000569, 0.062386, 0.060000, 0.056293, 0.000000, 0.060000, 0.060000, 0.000000, 0.000000, 0.060000, 0.004067
0.045224, -0.000820, 0.062423, 0.060000, 0.051380, 0.000000, 0.060000, 0.060000, 0.000000, 0.000000, 0.060000, 0.004033
0.044916, -0.000751, 0.062579, 0.060000, 0.049731, 0.000000, 0.060000, 0.060000, 0.000000, 0.000000, 0.060000, 0.004023
0.044971, -0.000931, 0.062759, 0.060000, 0.047855, 0.000000, 0.060000, 0.060000, 0.000000, 0.000000, 0.060000, 0.004046
0.044927, -0.001363, 0.062832, 0.060000, 0.043750, 0.000000, 0.060000, 0.060000, 0.000000, 0.000000, 0.060000, 0.004053
0.044153, -0.002346, 0.062881, 0.060000, 0.031222, 0.000000, 0.060000, 0.060000, 0.000000, 0.000000, 0.060000, 0.004003
