41.699219, -1349.863281, -353.660156
89.355469, -1333.183594, -362.816406
95.312500, -1331.992188, -357.093750
141.777344, -1328.417969, -362.816406
144.160156, -1321.269531, -365.105469
142.968750, -1315.312500, -368.539062
151.308594, -1318.886719, -367.394531
162.031250, -1303.398438, -382.273438
183.476562, -1312.929688, -391.429688
198.964844, -1299.824219, -401.730469
213.261719, -1290.292969, -410.886719
203.730469, -1314.121094, -406.308594
178.710938, -1358.203125, -428.054688
204.921875, -1379.648438, -476.125000
228.750000, -1386.796875, -531.062500
227.558594, -1402.285156, -561.964844
222.792969, -1397.519531, -575.699219
220.410156, -1390.371094, -612.324219
216.835938, -1393.945312, -629.492188
212.070312, -1401.093750, -638.648438
201.347656, -1392.753906, -651.238281
181.093750, -1396.328125, -675.273438
163.222656, -1395.136719, -699.308594
132.246094, -1416.582031, -710.753906
77.441406, -1445.175781, -706.175781
22.636719, -1449.941406, -685.574219
-16.679688, -1465.429688, -652.382812
-65.527344, -1454.707031, -619.191406
-86.972656, -1435.644531, -651.238281
-81.015625, -1408.242188, -693.585938
-70.292969, -1359.394531, -749.667969
1.191406, -1309.355469, -784.003906
54.804688, -1253.359375, -801.171875
88.164062, -1243.828125, -785.148438
148.925781, -1233.105469, -777.136719
183.476562, -1250.976562, -750.812500
201.347656, -1275.996094, -729.066406
223.984375, -1303.398438, -682.140625
240.664062, -1324.843750, -640.937500
237.089844, -1349.863281, -596.300781
225.175781, -1371.308594, -575.699219
202.539062, -1396.328125, -599.734375
190.625000, -1417.773438, -553.953125
160.839844, -1423.730469, -493.292969
127.480469, -1409.433594, -420.042969
127.480469, -1354.628906, -376.550781
119.140625, -1286.718750, -347.937500
84.589844, -1228.339844, -360.527344
51.230469, -1178.300781, -353.660156
-7.148438, -1127.070312, -382.273438
-75.058594, -1106.816406, -431.488281
-111.992188, -1084.179688, -510.460938
-120.332031, -1090.136719, -577.988281
-66.718750, -1060.351562, -624.914062
-5.957031, -1037.714844, -591.722656
53.613281, -1023.417969, -573.410156
65.527344, -1047.246094, -500.160156
46.464844, -1094.902344, -429.199219
-3.574219, -1152.089844, -392.574219
-45.273438, -1189.023438, -398.296875
-90.546875, -1198.554688, -409.742188
-111.992188, -1196.171875, -421.187500
-115.566406, -1214.042969, -433.777344
-137.011719, -1223.574219, -452.089844
-139.394531, -1221.191406, -445.222656
-132.246094, -1214.042969, -454.378906
-146.542969, -1216.425781, -456.667969
-132.246094, -1216.425781, -449.800781
-133.437500, -1212.851562, -441.789062
-141.777344, -1221.191406, -456.667969
-134.628906, -1221.191406, -445.222656
-137.011719, -1223.574219, -454.378906
-151.308594, -1228.339844, -445.222656
-148.925781, -1218.808594, -454.378906
-140.585938, -1224.765625, -455.523438
-140.585938, -1231.914062, -450.945312
-140.585938, -1217.617188, -446.367188
-135.820312, -1224.765625, -446.367188
-144.160156, -1225.957031, -452.089844
-147.734375, -1224.765625, -450.945312
-141.777344, -1223.574219, -447.511719
